10032003,3.0,21.8
11032003,5.0,17.3
12032003,8.6,20.0
13032003,7.0,19.2
14032003,4.0,15.2
15032003,3.0,12.7
16032003,0.7,15.3
17032003,0.8,16.3
18032003,4.0,18.4
19032003,1.0,17.1
20032003,1.3,20.2
21032003,3.0,17.3
22032003,3.5,15.0
23032003,2.0,14.4
24032003,-0.6,20.4
25032003,2.0,21.0
26032003,5.5,21.4
27032003,5.0,20.6
28032003,5.0,20.9
29032003,8.0,18.1
30032003,6.7,20.0
31032003,8.0,21.0
01042003,9.4,19.3
02042003,7.0,11.5
03042003,6.0,13.2
04042003,4.0,13.0
05042003,1.6,18.5
06042003,3.0,18.7
07042003,-1.0,12.4
08042003,-2.5,14.3
09042003,1.4,15.0
10042003,4.5,6.4
11042003,3.4,13.0
12042003,7.9,12.6
13042003,2.9,20.0
14042003,6.0,21.0
15042003,9.3,19.0
16042003,12.0,22.8
17042003,11.6,22.5
18042003,10.8,24.0
19042003,9.0,13.0
20042003,8.0,16.0
21042003,9.9,18.0
22042003,6.9,23.3
23042003,8.2,24.2
24042003,7.9,27.0
25042003,10.0,23.9
26042003,10.9,22.2
27042003,11.9,24.8
28042003,12.0,21.3
29042003,11.0,24.8
30042003,14.0,19.5
01052003,14.5,23.6
02052003,13.8,20.5
03052003,13.0,27.0
04052003,12.0,27.6
05052003,12.6,29.1
06052003,14.0,29.4
07052003,14.3,30.3
08052003,14.5,32.0
09052003,14.3,28.6
10052003,13.5,23.2
11052003,14.0,26.3
12052003,15.4,27.4
13052003,14.7,28.9
14052003,14.0,27.0
15052003,3.6,23.6
16052003,12.0,25.0
17052003,12.5,23.4
18052003,11.0,27.6
19052003,13.2,28.3
20052003,13.0,25.8
21052003,8.6,27.0
22052003,8.2,27.0
23052003,12.2,28.6
24052003,15.0,28.7
25052003,16.5,29.4
26052003,17.0,25.9
27052003,15.9,30.1
28052003,19.0,31.9
29052003,18.0,31.4
30052003,17.0,28.6
31052003,17.5,31.2
01062003,19.3,30.4
02062003,19.0,30.0
03062003,17.0,28.3
04062003,19.8,30.4
05062003,20.3,31.6
06062003,19.2,32.0
07062003,18.3,32.5
08062003,19.7,33.0
09062003,20.9,33.7
10062003,19.0,34.5
11062003,19.9,35.0
12062003,21.4,36.1
13062003,21.0,36.6
14062003,22.2,36.2
15062003,22.0,34.9
16062003,21.6,33.0
17062003,20.0,28.1
18062003,18.4,32.4
19062003,19.6,32.9
20062003,17.8,35.6
21062003,20.0,35.2
22062003,21.6,34.0
23062003,23.0,34.7
24062003,23.7,34.5
25062003,23.9,35.7
26062003,23.3,36.0
27062003,19.6,32.3
28062003,18.0,30.8
29062003,17.5,29.5
30062003,20.8,31.4
01072003,20.0,31.3
02072003,16.0,30.2
03072003,19.0,30.5
04072003,15.7,28.2
05072003,14.3,29.6
06072003,17.0,31.1
07072003,19.0,32.2
08072003,20.4,33.0
09072003,26.0,30.2
10072003,22.0,32.5
11072003,21.6,33.1
12072003,23.0,33.0
13072003,23.3,34.6
14072003,22.6,26.4
15072003,22.7,31.3
16072003,23.0,32.2
17072003,23.0,35.0
18072003,21.3,33.1
19072003,22.5,33.1
20072003,22.6,34.2
21072003,23.0,35.3
22072003,20.2,35.0
23072003,23.7,34.6
24072003,19.0,27.0
25072003,18.5,32.0
26072003,21.5,34.0
27072003,20.0,33.3
28072003,18.7,33.1
29072003,21.8,32.4
30072003,20.8,32.1
31072003,16.8,29.5
01082003,17.5,33.0
02082003,21.7,34.1
03082003,23.8,35.5
04082003,25.8,37.1
05082003,25.0,38.3
06082003,25.0,37.2
07082003,24.8,36.0
08082003,24.0,35.5
09082003,22.3,37.3
10082003,22.7,38.0
11082003,23.7,39.3
12082003,24.3,38.0
13082003,24.2,38.2
14082003,24.0,36.0
15082003,21.6,33.6
16082003,21.0,34.4
17082003,23.5,34.7
18082003,21.3,33.4
19082003,17.9,35.3
20082003,22.0,34.6
21082003,19.9,33.5
22082003,21.7,35.0
23082003,22.0,36.3
24082003,23.4,36.0
25082003,20.3,32.0
26082003,21.6,33.0
27082003,20.7,35.1
28082003,22.8,34.3
29082003,22.0,33.1
30082003,18.6,34.5
31082003,18.0,31.6
01092003,14.0,23.4
02092003,13.0,27.2
03092003,16.0,25.5
04092003,13.3,26.5
05092003,12.0,27.4
06092003,17.0,29.2
07092003,16.6,28.3
08092003,17.2,21.8
09092003,16.9,18.4
10092003,15.0,29.3
11092003,13.6,30.0
12092003,11.5,29.1
13092003,13.0,29.0
14092003,12.6,26.0
15092003,15.0,26.4
16092003,12.3,27.7
17092003,13.0,29.0
18092003,11.7,30.0
19092003,12.9,31.5
20092003,13.0,32.0
21092003,13.6,31.1
22092003,14.0,30.0
23092003,18.0,25.3
24092003,15.0,22.2
25092003,13.0,23.3
26092003,12.0,20.0
27092003,10.9,22.7
28092003,12.0,20.7
29092003,14.4,25.0
30092003,14.7,25.0
01102003,15.7,18.7
02102003,16.8,23.4
03102003,18.0,22.3
04102003,15.3,26.2
05102003,12.0,16.3
06102003,13.0,23.0
07102003,7.8,20.6
08102003,11.3,21.2
09102003,7.3,25.4
10102003,9.8,24.7
11102003,9.6,25.0
12102003,16.9,24.2
13102003,16.0,23.5
14102003,11.0,18.4
15102003,8.0,18.1
16102003,7.4,18.0
17102003,7.0,15.0
18102003,6.0,12.0
19102003,9.0,17.3
20102003,8.6,12.0
21102003,8.5,18.0
22102003,9.3,15.5
23102003,7.0,12.0
24102003,4.6,13.8
25102003,3.0,14.1
26102003,0.5,11.5
27102003,5.4,12.3
28102003,2.0,13.3
29102003,6.0,9.0
30102003,5.9,13.0
31102003,5.4,10.2
01112003,7.0,13.2
02112003,8.0,19.0
03112003,6.0,17.6
04112003,5.0,16.5
07112003,6.9,13.3
08112003,5.9,8.4
09112003,6.0,13.2
10112003,3.0,18.0
11112003,8.0,10.0
12112003,7.0,8.4
13112003,4.0,13.3
14112003,1.9,11.3
15112003,7.0,12.0
16112003,8.0,9.2
17112003,6.0,13.3
18112003,4.9,12.9
19112003,7.7,9.3
20112003,7.0,9.4
21112003,8.7,10.3
22112003,9.7,11.0
23112003,10.0,12.0
24112003,10.9,12.5
25112003,10.8,13.3
26112003,11.0,13.1
27112003,10.0,13.0
28112003,8.0,12.0
29112003,3.0,13.2
30112003,2.6,10.0
01122003,8.0,10.0
02122003,9.0,13.2
03122003,10.7,13.0
04122003,10.9,13.0
05122003,8.0,13.7
06122003,4.7,16.0
07122003,5.0,9.0
08122003,1.0,9.5
09122003,-2.2,9.6
10122003,1.8,5.0
11122003,4.0,9.0
12122003,2.9,13.6
13122003,-0.8,11.0
14122003,2.8,15.0
15122003,2.0,14.3
16122003,2.0,12.2
17122003,-1.1,9.0
18122003,4.0,6.5
19122003,1.0,7.0
20122003,-1.1,6.0
21122003,1.8,6.4
22122003,-1.0,7.0
23122003,-2.0,8.0
24122003,-6.0,8.1
25122003,-6.0,7.7
26122003,-3.8,8.1
27122003,-2.3,5.5
28122003,2.7,5.1
29122003,2.0,6.0
30122003,4.9,7.0
31122003,4.0,9.7
01012004,1.2,6.0
02012004,4.0,6.2
03012004,-0.2,10.0
04012004,0.0,5.4
05012004,-1.0,7.0
06012004,-1.0,4.5
07012004,1.0,5.0
08012004,3.7,6.1
09012004,2.7,5.3
10012004,1.2,7.0
11012004,-1.0,8.0
12012004,3.0,10.3
13012004,2.0,9.5
14012004,2.0,16.0
15012004,3.3,13.0
16012004,1.0,12.8
17012004,2.0,10.0
18012004,2.0,6.0
19012004,4.0,11.0
20012004,1.6,13.0
21012004,0.8,10.0
22012004,0.7,7.0
23012004,2.0,5.0
24012004,1.0,4.5
25012004,-1.8,8.6
26012004,-1.7,3.5
27012004,1.0,4.8
28012004,-1.8,5.6
29012004,-2.0,5.8
30012004,-2.1,10.0
31012004,1.5,6.1
01022004,1.6,11.1
02022004,4.0,14.2
03022004,1.6,11.3
04022004,0.1,15.7
05022004,1.0,16.6
06022004,3.0,16.3
07022004,5.0,10.5
08022004,2.8,17.2
09022004,1.1,17.8
10022004,-0.1,14.0
11022004,1.0,16.0
12022004,2.0,11.0
13022004,2.0,9.3
14022004,-1.0,13.4
15022004,3.0,13.4
16022004,-0.3,13.0
17022004,3.7,12.1
18022004,4.0,12.0
19022004,1.8,4.0
20022004,0.6,3.0
21022004,0.4,3.0
22022004,1.0,5.0
23022004,4.0,6.3
24022004,-1.0,8.0
25022004,-2.0,4.3
26022004,-1.4,7.0
27022004,-1.2,5.1
28022004,-2.3,3.0
29022004,-0.6,8.3
01032004,-2.0,9.8
02032004,-4.0,10.0
03032004,-3.2,13.6
04032004,-1.6,12.2
05032004,2.6,10.7
06032004,2.0,6.0
07032004,0.9,6.3
08032004,1.0,9.0
09032004,-3.2,13.0
10032004,1.5,4.0
11032004,1.6,4.2
12032004,1.0,11.7
13032004,4.0,14.7
14032004,7.7,11.0
15032004,5.0,18.1
16032004,3.0,21.8
17032004,4.0,23.0
18032004,5.0,23.4
19032004,7.8,19.7
20032004,9.5,18.6
21032004,10.8,17.0
22032004,7.0,20.8
23032004,5.0,7.1
24032004,4.9,15.2
25032004,4.2,14.4
26032004,6.7,12.7
27032004,5.8,10.5
28032004,3.5,15.0
29032004,3.0,17.3
30032004,3.5,14.4
31032004,6.9,18.6
01042004,4.0,23.7
02042004,7.0,22.4
03042004,11.0,20.1
04042004,7.3,21.0
05042004,9.7,21.0
06042004,8.4,20.0
07042004,6.0,18.8
08042004,4.0,17.6
09042004,5.0,8.0
10042004,4.7,13.0
11042004,2.8,18.2
12042004,5.2,13.8
13042004,6.6,14.0
14042004,7.0,19.0
15042004,9.0,14.0
16042004,8.7,11.0
17042004,8.9,17.9
18042004,10.9,18.0
19042004,7.0,12.3
20042004,7.0,20.5
21042004,6.6,22.5
22042004,8.9,23.7
23042004,10.0,26.0
24042004,13.0,27.5
25042004,9.9,22.1
26042004,10.2,21.4
27042004,8.4,24.0
28042004,11.7,25.4
29042004,11.8,19.6
30042004,12.8,16.3
01052004,12.0,21.4
02052004,10.5,22.2
03052004,12.0,14.0
04052004,11.6,15.3
05052004,12.0,15.1
06052004,8.9,14.7
07052004,7.9,19.4
08052004,7.3,20.1
09052004,9.0,21.3
10052004,7.8,23.1
11052004,12.4,24.4
12052004,11.9,24.0
13052004,11.8,22.6
14052004,12.5,25.2
15052004,15.0,24.2
16052004,13.0,30.0
17052004,12.6,26.0
18052004,17.0,27.4
19052004,14.0,30.0
20052004,14.5,29.0
21052004,16.6,27.4
22052004,15.0,24.7
23052004,12.8,23.7
24052004,12.3,23.0
25052004,10.9,24.6
26052004,12.8,26.2
27052004,13.6,28.2
28052004,15.0,25.0
29052004,12.8,25.4
30052004,14.4,27.5
31052004,16.0,25.3
01062004,18.0,22.3
02062004,15.0,27.3
03062004,16.3,28.2
04062004,14.3,29.7
05062004,17.0,29.3
06062004,14.9,28.0
07062004,16.0,30.7
08062004,17.0,32.8
09062004,18.8,35.0
10062004,19.5,35.5
11062004,21.9,33.1
12062004,20.0,32.5
13062004,16.9,24.9
14062004,16.8,27.4
15062004,19.0,30.5
16062004,19.7,32.6
17062004,18.5,29.8
18062004,18.5,33.3
19062004,19.3,30.2
20062004,16.0,23.0
21062004,14.9,28.6
22062004,17.0,27.0
23062004,19.5,28.9
24062004,18.5,30.8
25062004,20.7,32.9
26062004,20.9,30.4
27062004,20.3,34.3
28062004,22.0,35.0
29062004,23.3,33.1
30062004,21.0,32.0
01072004,22.6,31.2
02072004,22.0,33.5
03072004,18.4,29.8
04072004,19.9,32.3
05072004,20.0,34.4
06072004,20.0,32.6
07072004,21.7,29.6
08072004,21.6,28.0
09072004,18.8,31.3
10072004,18.8,30.5
11072004,15.0,28.0
12072004,14.3,25.8
13072004,14.2,29.0
14072004,16.6,30.0
15072004,17.0,33.0
16072004,19.6,31.7
17072004,20.6,33.0
18072004,21.7,33.3
19072004,21.8,34.0
20072004,22.9,33.4
21072004,21.4,34.3
22072004,21.6,35.5
23072004,23.0,35.2
24072004,20.0,27.4
25072004,19.5,31.3
26072004,21.5,30.1
27072004,19.8,28.0
28072004,18.9,28.8
29072004,19.8,30.0
30072004,19.0,32.1
31072004,21.5,32.3
01082004,21.5,34.0
02082004,21.8,33.1
03082004,22.0,33.4
04082004,19.0,30.0
05082004,19.2,29.7
06082004,19.8,30.5
07082004,20.3,31.8
08082004,19.5,29.7
09082004,20.7,28.4
10082004,20.6,28.7
11082004,22.7,31.7
12082004,21.4,31.5
13082004,20.7,32.4
14082004,16.5,32.1
15082004,16.0,30.6
16082004,19.4,30.4
17082004,20.6,31.1
18082004,21.6,31.0
19082004,20.9,33.0
20082004,21.0,32.6
21082004,17.0,30.8
22082004,13.9,29.6
23082004,15.4,30.1
24082004,19.7,27.6
25082004,20.5,29.4
26082004,18.0,30.5
27082004,14.7,30.6
28082004,14.8,30.0
29082004,18.3,30.0
30082004,19.2,30.0
31082004,21.0,30.0
01092004,16.9,26.3
02092004,17.3,30.1
03092004,18.6,31.6
04092004,19.9,33.2
05092004,21.0,30.8
06092004,19.0,28.6
07092004,16.8,29.3
08092004,16.5,30.0
09092004,17.8,29.2
10092004,18.5,27.5
11092004,17.7,27.6
12092004,18.0,23.8
13092004,16.5,24.0
14092004,18.0,20.6
15092004,18.0,25.1
16092004,15.0,20.4
17092004,16.4,25.2
18092004,15.0,25.7
19092004,14.4,26.0
20092004,16.3,27.2
21092004,15.7,26.1
22092004,14.2,28.0
23092004,15.9,30.1
24092004,12.0,26.0
25092004,9.4,24.7
26092004,9.7,24.0
27092004,10.6,22.7
28092004,10.2,23.4
29092004,10.7,22.7
30092004,13.0,25.5
01102004,16.6,25.0
02102004,14.5,24.0
03102004,17.0,25.6
04102004,15.5,24.3
05102004,14.8,25.4
06102004,16.0,25.5
07102004,18.0,23.0
08102004,18.6,25.0
09102004,18.8,24.5
10102004,16.0,24.0
11102004,13.0,18.6
12102004,11.0,13.0
13102004,8.0,13.2
14102004,5.4,15.0
15102004,9.8,14.0
16102004,9.0,16.0
17102004,6.6,19.4
18102004,5.8,15.3
19102004,11.8,13.1
20102004,12.0,14.0
21102004,12.9,17.0
22102004,15.0,18.2
23102004,14.3,22.0
24102004,14.2,19.2
25102004,15.4,17.3
26102004,16.0,19.0
27102004,15.0,18.5
28102004,14.0,17.5
29102004,13.0,16.1
30102004,12.6,18.0
31102004,13.0,17.6
01112004,13.5,17.0
02112004,15.4,20.0
03112004,14.2,23.0
04112004,14.0,23.0
05112004,13.0,20.2
06112004,11.0,16.2
07112004,6.0,16.5
08112004,2.6,14.4
09112004,0.3,9.0
10112004,5.5,8.0
11112004,5.8,10.0
12112004,8.0,13.4
13112004,5.0,18.1
14112004,1.2,14.0
15112004,2.8,10.3
16112004,-1.2,13.0
17112004,0.4,13.0
18112004,1.6,16.0
19112004,6.9,17.3
20112004,0.4,12.6
21112004,-2.0,10.7
22112004,0.6,9.0
23112004,3.0,13.5
24112004,2.0,11.0
25112004,3.5,10.1
26112004,1.0,10.1
27112004,3.0,13.0
28112004,1.1,8.5
29112004,6.0,8.0
30112004,4.5,12.1
01122004,2.4,8.5
02122004,6.0,9.0
03122004,6.9,9.5
04122004,6.9,9.4
05122004,7.0,10.4
06122004,7.3,11.0
07122004,5.0,14.6
08122004,2.4,11.0
09122004,5.0,14.7
10122004,1.0,14.4
11122004,-1.3,12.9
12122004,-2.4,12.2
13122004,-3.0,11.1
14122004,-3.0,9.9
15122004,1.0,8.4
16122004,4.9,7.1
17122004,4.0,8.0
18122004,3.0,12.0
19122004,-1.2,5.5
20122004,-1.6,9.5
21122004,-3.0,7.6
22122004,-5.0,6.0
23122004,-4.0,7.3
24122004,-3.0,3.2
25122004,2.0,3.4
26122004,2.0,4.0
27122004,2.4,7.0
28122004,4.0,8.0
29122004,3.5,10.0
30122004,-1.0,10.0
31122004,-2.6,8.0
01012005,-3.0,8.6
02012005,-1.1,11.5
03012005,-1.0,13.7
04012005,-1.3,13.0
05012005,-0.5,12.3
06012005,-1.3,13.1
07012005,-1.7,3.0
08012005,-1.2,7.0
09012005,2.4,8.0
10012005,3.0,9.0
11012005,2.6,12.3
12012005,3.0,9.0
13012005,-2.3,9.5
14012005,0.9,3.5
15012005,0.4,3.0
16012005,0.9,4.3
17012005,-1.0,2.1
18012005,-1.3,1.0
19012005,-4.0,6.5
20012005,-5.1,9.1
21012005,4.0,19.1
22012005,-0.1,13.1
23012005,-3.0,6.2
24012005,-3.2,7.0
25012005,-1.0,7.9
26012005,-3.4,7.4
27012005,-4.4,6.5
28012005,-4.0,4.0
29012005,-5.0,4.0
30012005,-7.0,6.4
31012005,-6.2,7.4
01022005,0.8,15.8
02022005,-4.6,12.0
03022005,-3.4,16.5
04022005,2.0,9.7
05022005,2.1,4.5
06022005,-4.2,7.8
07022005,-5.0,4.4
08022005,-2.0,7.0
09022005,-5.0,9.0
10022005,-4.0,11.3
11022005,-0.8,14.5
12022005,1.2,13.4
13022005,4.2,16.8
14022005,4.0,12.5
15022005,-2.0,13.6
16022005,-4.0,9.2
17022005,-4.5,10.8
18022005,-4.0,11.0
19022005,-3.6,6.2
20022005,1.0,3.2
21022005,1.0,2.3
22022005,-0.5,4.0
23022005,0.6,7.3
24022005,-3.2,6.3
25022005,-0.8,8.0
26022005,-2.8,9.0
27022005,-2.8,7.0
28022005,-2.0,3.0
01032005,-4.2,2.4
02032005,-6.8,6.0
03032005,-2.5,1.0
04032005,-4.0,7.0
05032005,-5.2,7.0
06032005,-3.8,10.0
07032005,-0.9,8.5
08032005,-3.0,14.6
09032005,0.5,16.3
10032005,-1.8,16.5
11032005,1.0,13.4
12032005,4.7,16.0
13032005,1.4,16.4
14032005,2.5,16.2
15032005,4.8,19.0
16032005,4.0,20.4
17032005,4.8,22.2
18032005,7.0,25.4
19032005,8.6,27.0
20032005,6.9,17.7
21032005,9.0,16.3
22032005,5.1,17.0
23032005,11.0,18.1
24032005,8.5,15.4
25032005,11.4,17.1
26032005,10.6,16.0
27032005,11.0,13.2
28032005,9.8,22.7
29032005,10.0,18.0
30032005,9.3,19.4
31032005,9.5,20.0
01042005,11.0,15.6
02042005,7.0,16.0
03042005,3.5,17.4
04042005,3.2,19.1
05042005,5.2,19.2
06042005,6.1,20.0
07042005,8.5,15.6
08042005,9.0,13.3
09042005,8.0,12.4
10042005,7.0,13.3
11042005,8.0,11.0
12042005,8.0,12.4
13042005,5.8,20.0
14042005,6.4,20.7
15042005,9.1,19.8
16042005,8.0,13.0
17042005,7.0,14.3
18042005,6.8,19.5
19042005,7.8,16.8
20042005,8.0,15.5
21042005,4.8,20.0
22042005,8.0,17.0
23042005,8.0,16.4
24042005,10.0,12.2
25042005,9.7,17.1
26042005,8.1,23.8
27042005,7.8,23.8
28042005,10.0,23.0
29042005,13.5,24.4
30042005,12.3,25.0
01052005,13.0,27.1
02052005,13.2,27.2
03052005,14.9,26.5
04052005,12.3,25.1
05052005,12.0,23.7
06052005,8.9,26.1
07052005,9.0,25.0
08052005,12.7,24.0
09052005,13.9,21.5
10052005,10.6,14.4
11052005,9.6,21.1
12052005,11.6,22.4
13052005,14.3,23.4
14052005,13.0,19.3
15052005,11.3,24.1
16052005,15.7,21.8
17052005,14.8,23.5
18052005,13.3,21.4
19052005,11.1,25.3
20052005,14.0,26.4
21052005,14.4,27.1
22052005,17.0,27.4
23052005,14.0,21.0
24052005,10.8,27.1
25052005,13.7,28.6
26052005,17.5,29.1
27052005,19.0,31.9
28052005,18.2,32.7
29052005,20.5,33.3
30052005,18.9,33.0
31052005,18.4,31.3
01062005,18.0,26.1
02062005,17.8,27.3
03062005,18.0,29.6
04062005,19.3,29.2
05062005,20.0,27.8
06062005,16.9,25.7
07062005,16.0,30.5
08062005,13.0,24.2
09062005,13.8,23.5
10062005,11.2,25.2
11062005,15.0,25.1
12062005,17.5,27.0
13062005,17.4,25.8
14062005,18.0,21.0
15062005,18.0,27.9
16062005,19.0,31.4
17062005,21.8,31.4
18062005,20.2,33.5
19062005,22.0,32.0
20062005,21.6,31.5
21062005,21.8,32.5
22062005,22.0,34.6
23062005,22.2,35.0
24062005,23.4,33.8
25062005,23.7,33.1
26062005,20.4,35.6
27062005,24.0,36.3
28062005,22.7,36.6
29062005,20.0,35.0
30062005,20.0,33.0
01072005,21.0,32.8
02072005,20.7,34.0
03072005,20.6,32.1
04072005,21.0,31.0
05072005,19.6,27.1
06072005,18.0,28.5
07072005,18.0,27.7
08072005,17.0,27.7
09072005,16.0,26.0
10072005,18.0,24.3
11072005,17.4,30.4
12072005,20.5,32.0
13072005,20.5,30.4
14072005,20.8,32.0
15072005,21.0,32.0
16072005,22.0,32.0
17072005,23.0,33.0
18072005,18.0,31.5
19072005,17.3,32.0
20072005,20.2,32.4
21072005,18.9,34.0
22072005,19.5,32.0
23072005,18.0,28.4
24072005,19.8,30.5
25072005,22.9,31.7
26072005,21.6,33.0
27072005,23.7,33.4
28072005,24.5,35.3
29072005,24.5,33.8
30072005,24.2,34.9
31072005,23.5,32.9
01082005,20.2,32.4
02082005,19.0,28.1
03082005,18.0,32.0
04082005,18.0,31.9
05082005,16.5,29.9
06082005,17.8,27.0
07082005,17.0,25.0
08082005,15.5,27.7
09082005,16.0,28.0
10082005,17.4,27.3
11082005,20.2,27.0
12082005,19.9,28.1
13082005,19.9,30.6
14082005,18.0,28.4
15082005,15.0,29.4
16082005,14.2,30.3
17082005,16.7,32.1
18082005,19.7,29.4
19082005,19.4,32.0
20082005,19.0,26.1
21082005,17.5,22.8
22082005,16.6,22.2
23082005,17.2,27.3
24082005,17.3,29.8
25082005,19.1,29.0
26082005,21.4,29.0
27082005,18.0,27.0
28082005,17.7,26.7
29082005,19.0,29.9
30082005,20.0,31.7
31082005,21.5,30.6
01092005,21.0,31.5
02092005,21.0,33.0
03092005,20.9,31.5
04092005,20.0,28.8
05092005,19.4,27.0
06092005,17.0,26.9
07092005,18.5,24.5
08092005,17.0,26.8
09092005,19.0,22.0
10092005,18.5,27.4
11092005,18.0,25.3
12092005,16.0,24.2
13092005,15.0,27.2
14092005,17.0,28.7
15092005,16.6,30.0
16092005,17.4,28.0
17092005,16.0,24.4
18092005,13.9,17.8
19092005,14.7,20.1
20092005,15.0,24.1
21092005,16.6,23.6
22092005,16.0,24.4
23092005,14.5,24.6
24092005,15.3,26.1
25092005,15.0,26.2
26092005,14.5,26.6
27092005,16.9,26.2
28092005,17.7,26.0
29092005,17.5,24.0
30092005,14.7,25.1
01102005,13.4,23.2
02102005,13.0,17.8
03102005,12.4,15.1
04102005,12.0,18.4
05102005,13.2,18.5
06102005,13.9,17.0
07102005,14.8,19.6
08102005,14.6,21.5
09102005,13.5,22.4
10102005,11.8,20.3
11102005,10.1,20.9
12102005,9.1,20.2
13102005,8.3,21.0
14102005,7.6,21.3
15102005,8.8,20.4
16102005,7.2,21.4
17102005,9.8,17.1
18102005,12.7,15.5
19102005,11.0,15.0
20102005,10.7,14.3
21102005,12.0,17.6
22102005,13.8,19.1
23102005,15.0,18.0
24102005,11.0,19.6
25102005,13.9,19.4
26102005,12.0,22.2
27102005,14.0,20.1
28102005,13.7,21.0
29102005,11.0,21.0
30102005,7.8,20.0
31102005,11.2,15.2
01112005,12.8,15.0
02112005,12.0,17.7
03112005,10.0,18.3
04112005,13.0,16.0
05112005,12.8,15.0
06112005,12.9,15.0
07112005,9.0,17.7
08112005,8.3,13.0
09112005,10.8,13.0
10112005,10.0,12.5
11112005,8.0,10.7
12112005,6.0,9.0
01122005,-1.6,8.6
02122005,-1.9,4.3
03122005,-0.5,4.5
04122005,-2.0,3.0
05122005,1.0,6.0
06122005,3.0,7.1
07122005,-1.0,7.2
08122005,-3.0,5.0
09122005,1.0,10.0
10122005,-1.0,8.4
11122005,-3.0,8.0
12122005,-0.2,7.1
13122005,1.0,8.0
14122005,-1.1,7.1
15122005,-3.3,7.5
16122005,-2.0,9.7
17122005,1.0,12.0
18122005,1.0,9.1
19122005,-4.0,3.0
20122005,-2.2,7.0
21122005,-3.0,6.0
22122005,-3.0,8.2
23122005,-2.0,6.3
24122005,1.4,7.0
25122005,3.0,5.0
26122005,2.0,6.0
27122005,1.0,4.0
28122005,-1.0,3.0
29122005,-8.0,1.8
30122005,-11.0,1.6
31122005,-3.8,1.2
01012006,-1.2,1.2
02012006,-6.0,5.0
03012006,-2.0,7.1
04012006,-3.0,7.7
05012006,-0.6,6.0
06012006,-0.8,8.4
07012006,-1.3,7.6
08012006,1.9,8.0
09012006,1.0,9.0
10012006,-3.0,8.0
11012006,-3.1,9.3
12012006,-3.0,8.3
13012006,-3.0,9.1
14012006,-4.5,8.3
15012006,-2.0,5.3
16012006,-3.1,6.0
17012006,-0.1,3.0
18012006,-1.0,5.1
19012006,-1.9,8.2
20012006,-4.0,7.0
21012006,-1.6,5.9
22012006,-1.6,10.4
23012006,-1.0,7.1
24012006,-4.0,4.2
25012006,-6.2,5.0
26012006,-5.0,1.8
27012006,-1.1,2.0
28012006,1.0,5.0
29012006,1.9,5.7
30012006,2.2,12.0
31012006,1.0,11.5
01022006,-2.1,11.3
02022006,-2.9,13.0
03022006,-2.0,12.0
04022006,-0.1,10.5
05022006,-1.0,6.3
06022006,-3.2,4.8
07022006,-3.0,6.5
08022006,0.6,5.0
09022006,-2.3,11.4
10022006,-2.3,12.2
11022006,-2.2,11.0
12022006,-3.1,9.1
13022006,-3.0,9.4
14022006,-2.5,9.0
15022006,3.7,5.0
16022006,3.6,6.0
17022006,0.8,7.6
18022006,0.1,8.0
19022006,3.7,9.0
20022006,3.4,7.0
21022006,4.7,9.0
22022006,5.1,9.0
23022006,1.9,13.0
24022006,5.0,8.6
25022006,5.0,8.1
26022006,2.0,10.6
27022006,3.5,9.0
28022006,1.9,7.9
01032006,-1.0,9.8
02032006,1.0,9.6
03032006,0.3,10.0
04032006,5.9,12.4
05032006,6.0,15.7
06032006,3.0,13.4
07032006,1.8,11.9
08032006,2.0,11.6
09032006,5.7,14.0
10032006,5.0,17.3
11032006,4.0,15.4
12032006,2.0,9.4
13032006,-1.4,16.0
14032006,2.3,13.0
15032006,1.1,12.3
16032006,5.8,10.5
17032006,3.8,14.0
18032006,5.0,12.2
19032006,5.0,12.0
20032006,4.7,14.0
21032006,5.0,10.0
22032006,7.0,16.2
23032006,4.4,17.5
24032006,8.0,11.0
25032006,8.0,16.4
26032006,7.8,19.1
27032006,13.0,15.3
28032006,10.0,14.0
29032006,6.3,20.4
30032006,6.2,17.4
31032006,9.7,21.0
01042006,8.9,16.0
02042006,6.0,21.6
03042006,8.1,22.7
04042006,5.0,19.4
05042006,9.0,12.4
06042006,6.0,15.0
07042006,5.3,14.3
08042006,3.7,18.0
09042006,7.6,12.5
10042006,9.0,14.1
11042006,6.0,15.0
12042006,2.8,17.0
13042006,4.0,20.2
14042006,6.5,23.0
15042006,11.0,17.4
16042006,12.0,20.3
17042006,10.0,16.5
18042006,10.0,21.4
19042006,9.6,22.6
20042006,10.2,23.0
21042006,9.4,24.0
22042006,9.3,25.4
23042006,11.6,25.5
24042006,10.3,25.5
25042006,13.0,21.5
26042006,12.0,23.4
27042006,13.0,24.3
28042006,13.7,22.2
29042006,12.0,22.6
30042006,9.4,17.1
01052006,9.4,19.3
02052006,13.0,21.1
03052006,11.9,22.8
04052006,11.0,24.2
05052006,14.0,18.5
06052006,10.4,23.0
07052006,9.7,24.5
08052006,14.7,20.2
09052006,10.7,16.0
10052006,11.2,21.0
11052006,11.9,23.5
12052006,11.4,26.0
13052006,12.7,25.2
14052006,12.3,25.8
15052006,15.0,25.1
16052006,14.0,26.5
17052006,15.5,27.6
18052006,15.3,26.2
19052006,16.4,27.8
20052006,16.8,25.1
21052006,15.1,24.7
22052006,17.7,26.1
23052006,15.5,23.7
24052006,14.0,25.0
25052006,12.8,23.7
